item,itemId,title,category
item8148,9884691,Item8148,904
item8149,9884692,Item8149,926
item8150,9884693,Item8150,480
item8151,9884694,Item8151,714
item8152,9884695,Item8152,720
item8153,9884696,Item8153,577
item8154,9884697,Item8154,713
item8155,9884698,Item8155,918
item8156,9884699,Item8156,451
item8157,9884700,Item8157,922
item8158,9884701,Item8158,553
item8159,9884702,Item8159,123
item8160,9884703,Item8160,339
item8161,9884704,Item8161,129
item8162,9884705,Item8162,377
item8163,9884706,Item8163,904
item8164,9884707,Item8164,866
item8165,9884708,Item8165,668
item8166,9884709,Item8166,575
item8167,9884710,Item8167,565
item8168,9884711,Item8168,569
item8169,9884712,Item8169,735
item8170,9884713,Item8170,866
item8171,9884714,Item8171,549
item8172,9884715,Item8172,532
item8173,9884716,Item8173,593
item8174,9884717,Item8174,64
item8175,9884718,Item8175,459
item8176,9884719,Item8176,115
item8177,9884720,Item8177,368
item8178,9884721,Item8178,547
item8179,9884722,Item8179,144
item8180,9884723,Item8180,142
item8181,9884724,Item8181,267
item8182,9884725,Item8182,534
item8183,9884726,Item8183,354
item8184,9884727,Item8184,442
item8185,9884728,Item8185,146
item8186,9884729,Item8186,415
item8187,9884730,Item8187,508
item8188,9884731,Item8188,686
item8189,9884732,Item8189,404
item8190,9884733,Item8190,626
item8191,9884734,Item8191,594
item8192,9884735,Item8192,856
item8193,9884736,Item8193,560
item8194,9884737,Item8194,692
item8195,9884738,Item8195,167
item8196,9884739,Item8196,257
item8197,9884740,Item8197,512
item8198,9884741,Item8198,623
item8199,9884742,Item8199,751
item8200,9884743,Item8200,909
item8201,9884744,Item8201,751
item8202,9884745,Item8202,693
item8203,9884746,Item8203,434
item8204,9884747,Item8204,676
item8205,9884748,Item8205,913
item8206,9884749,Item8206,833
item8207,9884750,Item8207,608
item8208,9884751,Item8208,347
item8209,9884752,Item8209,634
item8210,9884753,Item8210,126
item8211,9884754,Item8211,779
item8212,9884755,Item8212,3
item8213,9884756,Item8213,290
item8214,9884757,Item8214,827
item8215,9884758,Item8215,750
item8216,9884759,Item8216,422
item8217,9884760,Item8217,498
item8218,9884761,Item8218,531
item8219,9884762,Item8219,941
item8220,9884763,Item8220,967
item8221,9884764,Item8221,18
item8222,9884765,Item8222,422
item8223,9884766,Item8223,153
item8224,9884767,Item8224,12
item8225,9884768,Item8225,110
item8226,9884769,Item8226,392
item8227,9884770,Item8227,727
item8228,9884771,Item8228,400
item8229,9884772,Item8229,574
item8230,9884773,Item8230,633
item8231,9884774,Item8231,104
item8232,9884775,Item8232,536
item8233,9884776,Item8233,116
item8234,9884777,Item8234,887
item8235,9884778,Item8235,630
item8236,9884779,Item8236,147
item8237,9884780,Item8237,672
item8238,9884781,Item8238,65
item8239,9884782,Item8239,52
item8240,9884783,Item8240,626
item8241,9884784,Item8241,168
item8242,9884785,Item8242,919
item8243,9884786,Item8243,179
item8244,9884787,Item8244,174
item8245,9884788,Item8245,757
item8246,9884789,Item8246,244
item8247,9884790,Item8247,432
item8248,9884791,Item8248,523
item8249,9884792,Item8249,5
item8250,9884793,Item8250,377
item8251,9884794,Item8251,806
item8252,9884795,Item8252,609
item8253,9884796,Item8253,279
item8254,9884797,Item8254,31
item8255,9884798,Item8255,874
item8256,9884799,Item8256,640
item8257,9884800,Item8257,603
item8258,9884801,Item8258,729
item8259,9884802,Item8259,960
item8260,9884803,Item8260,51
item8261,9884804,Item8261,674
item8262,9884805,Item8262,550
item8263,9884806,Item8263,964
item8264,9884807,Item8264,66
item8265,9884808,Item8265,324
item8266,9884809,Item8266,337
item8267,9884810,Item8267,770
item8268,9884811,Item8268,375
item8269,9884812,Item8269,616
item8270,9884813,Item8270,75
item8271,9884814,Item8271,216
item8272,9884815,Item8272,508
item8273,9884816,Item8273,941
item8274,9884817,Item8274,502
item8275,9884818,Item8275,651
item8276,9884819,Item8276,227
item8277,9884820,Item8277,780
item8278,9884821,Item8278,129
item8279,9884822,Item8279,334
item8280,9884823,Item8280,627
item8281,9884824,Item8281,601
item8282,9884825,Item8282,517
item8283,9884826,Item8283,728
item8284,9884827,Item8284,405
item8285,9884828,Item8285,159
item8286,9884829,Item8286,53
item8287,9884830,Item8287,140
item8288,9884831,Item8288,620
item8289,9884832,Item8289,482
item8290,9884833,Item8290,755
item8291,9884834,Item8291,383
item8292,9884835,Item8292,857
item8293,9884836,Item8293,714
item8294,9884837,Item8294,43
item8295,9884838,Item8295,46
item8296,9884839,Item8296,747
item8297,9884840,Item8297,673
item8298,9884841,Item8298,943
item8299,9884842,Item8299,365
item8300,9884843,Item8300,872
item8301,9884844,Item8301,922
item8302,9884845,Item8302,536
item8303,9884846,Item8303,472
item8304,9884847,Item8304,222
item8305,9884848,Item8305,60
item8306,9884849,Item8306,446
item8307,9884850,Item8307,201
item8308,9884851,Item8308,133
item8309,9884852,Item8309,921
item8310,9884853,Item8310,420
item8311,9884854,Item8311,367
item8312,9884855,Item8312,896
item8313,9884856,Item8313,784
item8314,9884857,Item8314,757
item8315,9884858,Item8315,381
item8316,9884859,Item8316,819
item8317,9884860,Item8317,768
item8318,9884861,Item8318,932
item8319,9884862,Item8319,353
item8320,9884863,Item8320,752
item8321,9884864,Item8321,594
item8322,9884865,Item8322,713
item8323,9884866,Item8323,599
item8324,9884867,Item8324,786
item8325,9884868,Item8325,358
item8326,9884869,Item8326,594
item8327,9884870,Item8327,204
item8328,9884871,Item8328,875
item8329,9884872,Item8329,255
item8330,9884873,Item8330,36
item8331,9884874,Item8331,453
item8332,9884875,Item8332,907
item8333,9884876,Item8333,972
item8334,9884877,Item8334,271
item8335,9884878,Item8335,796
item8336,9884879,Item8336,174
item8337,9884880,Item8337,921
item8338,9884881,Item8338,962
item8339,9884882,Item8339,657
item8340,9884883,Item8340,883
item8341,9884884,Item8341,250
item8342,9884885,Item8342,187
item8343,9884886,Item8343,312
item8344,9884887,Item8344,386
item8345,9884888,Item8345,970
item8346,9884889,Item8346,889
item8347,9884890,Item8347,531
item8348,9884891,Item8348,106
item8349,9884892,Item8349,552
item8350,9884893,Item8350,96
item8351,9884894,Item8351,50
item8352,9884895,Item8352,962
item8353,9884896,Item8353,475
item8354,9884897,Item8354,32
item8355,9884898,Item8355,189
item8356,9884899,Item8356,208
item8357,9884900,Item8357,384
item8358,9884901,Item8358,810
item8359,9884902,Item8359,223
item8360,9884903,Item8360,498
item8361,9884904,Item8361,35
item8362,9884905,Item8362,198
item8363,9884906,Item8363,442
item8364,9884907,Item8364,235
item8365,9884908,Item8365,107
item8366,9884909,Item8366,136
item8367,9884910,Item8367,801
item8368,9884911,Item8368,150
item8369,9884912,Item8369,587
item8370,9884913,Item8370,300
item8371,9884914,Item8371,528
item8372,9884915,Item8372,2
item8373,9884916,Item8373,94
item8374,9884917,Item8374,123
item8375,9884918,Item8375,368
item8376,9884919,Item8376,187
item8377,9884920,Item8377,259
item8378,9884921,Item8378,439
item8379,9884922,Item8379,61
item8380,9884923,Item8380,601
item8381,9884924,Item8381,915
item8382,9884925,Item8382,779
item8383,9884926,Item8383,79
item8384,9884927,Item8384,69
item8385,9884928,Item8385,16
item8386,9884929,Item8386,640
item8387,9884930,Item8387,29
item8388,9884931,Item8388,968
item8389,9884932,Item8389,345
item8390,9884933,Item8390,901
item8391,9884934,Item8391,417
item8392,9884935,Item8392,319
item8393,9884936,Item8393,121
item8394,9884937,Item8394,125
item8395,9884938,Item8395,705
item8396,9884939,Item8396,939
item8397,9884940,Item8397,573
item8398,9884941,Item8398,612
item8399,9884942,Item8399,250
item8400,9884943,Item8400,883
item8401,9884944,Item8401,555
item8402,9884945,Item8402,900
item8403,9884946,Item8403,939
item8404,9884947,Item8404,917
item8405,9884948,Item8405,239
item8406,9884949,Item8406,560
item8407,9884950,Item8407,517
item8408,9884951,Item8408,828
item8409,9884952,Item8409,568
item8410,9884953,Item8410,362
item8411,9884954,Item8411,505
item8412,9884955,Item8412,252
item8413,9884956,Item8413,835
item8414,9884957,Item8414,452
item8415,9884958,Item8415,263
item8416,9884959,Item8416,548
item8417,9884960,Item8417,759
item8418,9884961,Item8418,21
item8419,9884962,Item8419,968
item8420,9884963,Item8420,471
item8421,9884964,Item8421,717
item8422,9884965,Item8422,125
item8423,9884966,Item8423,208
item8424,9884967,Item8424,56
item8425,9884968,Item8425,809
item8426,9884969,Item8426,403
item8427,9884970,Item8427,24
item8428,9884971,Item8428,219
item8429,9884972,Item8429,272
item8430,9884973,Item8430,902
item8431,9884974,Item8431,270
item8432,9884975,Item8432,678
item8433,9884976,Item8433,267
item8434,9884977,Item8434,220
item8435,9884978,Item8435,780
item8436,9884979,Item8436,544
item8437,9884980,Item8437,408
item8438,9884981,Item8438,59
item8439,9884982,Item8439,104
item8440,9884983,Item8440,942
item8441,9884984,Item8441,384
item8442,9884985,Item8442,628
item8443,9884986,Item8443,425
item8444,9884987,Item8444,406
item8445,9884988,Item8445,326
item8446,9884989,Item8446,846
item8447,9884990,Item8447,964
item8448,9884991,Item8448,522
item8449,9884992,Item8449,350
item8450,9884993,Item8450,140
item8451,9884994,Item8451,743
item8452,9884995,Item8452,118
item8453,9884996,Item8453,622
item8454,9884997,Item8454,434
item8455,9884998,Item8455,559
item8456,9884999,Item8456,314
item8457,9885000,Item8457,316
item8458,9885001,Item8458,975
item8459,9885002,Item8459,142
item8460,9885003,Item8460,547
item8461,9885004,Item8461,235
item8462,9885005,Item8462,54
item8463,9885006,Item8463,810
item8464,9885007,Item8464,748
item8465,9885008,Item8465,873
item8466,9885009,Item8466,968
item8467,9885010,Item8467,483
item8468,9885011,Item8468,545
item8469,9885012,Item8469,309
item8470,9885013,Item8470,336
item8471,9885014,Item8471,486
item8472,9885015,Item8472,96
item8473,9885016,Item8473,948
item8474,9885017,Item8474,330
item8475,9885018,Item8475,863
item8476,9885019,Item8476,360
item8477,9885020,Item8477,66
item8478,9885021,Item8478,427
item8479,9885022,Item8479,961
item8480,9885023,Item8480,133
item8481,9885024,Item8481,131
item8482,9885025,Item8482,305
item8483,9885026,Item8483,286
item8484,9885027,Item8484,464
item8485,9885028,Item8485,869
item8486,9885029,Item8486,876
item8487,9885030,Item8487,355
item8488,9885031,Item8488,443
item8489,9885032,Item8489,438
item8490,9885033,Item8490,194
item8491,9885034,Item8491,540
item8492,9885035,Item8492,451
item8493,9885036,Item8493,76
item8494,9885037,Item8494,702
item8495,9885038,Item8495,657
item8496,9885039,Item8496,595
item8497,9885040,Item8497,388
item8498,9885041,Item8498,841
item8499,9885042,Item8499,605
item8500,9885043,Item8500,127
item8501,9885044,Item8501,100
item8502,9885045,Item8502,608
item8503,9885046,Item8503,708
item8504,9885047,Item8504,718
item8505,9885048,Item8505,628
item8506,9885049,Item8506,571
item8507,9885050,Item8507,82
item8508,9885051,Item8508,706
item8509,9885052,Item8509,31
item8510,9885053,Item8510,790
item8511,9885054,Item8511,240
item8512,9885055,Item8512,196
item8513,9885056,Item8513,0
item8514,9885057,Item8514,362
item8515,9885058,Item8515,782
item8516,9885059,Item8516,732
item8517,9885060,Item8517,587
item8518,9885061,Item8518,314
item8519,9885062,Item8519,568
item8520,9885063,Item8520,963
item8521,9885064,Item8521,488
item8522,9885065,Item8522,681
item8523,9885066,Item8523,765
item8524,9885067,Item8524,48
item8525,9885068,Item8525,990
item8526,9885069,Item8526,997
item8527,9885070,Item8527,216
item8528,9885071,Item8528,903
item8529,9885072,Item8529,249
item8530,9885073,Item8530,385
item8531,9885074,Item8531,615
item8532,9885075,Item8532,917
item8533,9885076,Item8533,633
item8534,9885077,Item8534,435
item8535,9885078,Item8535,762
item8536,9885079,Item8536,127
item8537,9885080,Item8537,239
item8538,9885081,Item8538,513
item8539,9885082,Item8539,665
item8540,9885083,Item8540,361
item8541,9885084,Item8541,806
item8542,9885085,Item8542,804
item8543,9885086,Item8543,119
item8544,9885087,Item8544,385
item8545,9885088,Item8545,592
item8546,9885089,Item8546,912
item8547,9885090,Item8547,800
item8548,9885091,Item8548,875
item8549,9885092,Item8549,840
item8550,9885093,Item8550,307
item8551,9885094,Item8551,668
item8552,9885095,Item8552,642
item8553,9885096,Item8553,14
item8554,9885097,Item8554,490
item8555,9885098,Item8555,644
item8556,9885099,Item8556,785
item8557,9885100,Item8557,875
item8558,9885101,Item8558,191
item8559,9885102,Item8559,745
item8560,9885103,Item8560,228
item8561,9885104,Item8561,776
item8562,9885105,Item8562,693
item8563,9885106,Item8563,339
item8564,9885107,Item8564,713
item8565,9885108,Item8565,544
item8566,9885109,Item8566,350
item8567,9885110,Item8567,688
item8568,9885111,Item8568,657
item8569,9885112,Item8569,714
item8570,9885113,Item8570,394
item8571,9885114,Item8571,413
item8572,9885115,Item8572,995
item8573,9885116,Item8573,948
item8574,9885117,Item8574,426
item8575,9885118,Item8575,802
item8576,9885119,Item8576,762
item8577,9885120,Item8577,368
item8578,9885121,Item8578,708
item8579,9885122,Item8579,228
item8580,9885123,Item8580,764
item8581,9885124,Item8581,833
item8582,9885125,Item8582,68
item8583,9885126,Item8583,852
item8584,9885127,Item8584,312
item8585,9885128,Item8585,927
item8586,9885129,Item8586,752
item8587,9885130,Item8587,292
item8588,9885131,Item8588,772
item8589,9885132,Item8589,164
item8590,9885133,Item8590,459
item8591,9885134,Item8591,697
item8592,9885135,Item8592,774
item8593,9885136,Item8593,303
item8594,9885137,Item8594,978
item8595,9885138,Item8595,860
item8596,9885139,Item8596,62
item8597,9885140,Item8597,333
item8598,9885141,Item8598,266
item8599,9885142,Item8599,604
item8600,9885143,Item8600,194
item8601,9885144,Item8601,166
item8602,9885145,Item8602,588
item8603,9885146,Item8603,415
item8604,9885147,Item8604,796
item8605,9885148,Item8605,10
item8606,9885149,Item8606,271
item8607,9885150,Item8607,983
item8608,9885151,Item8608,671
item8609,9885152,Item8609,404
item8610,9885153,Item8610,307
item8611,9885154,Item8611,408
item8612,9885155,Item8612,303
item8613,9885156,Item8613,901
item8614,9885157,Item8614,498
item8615,9885158,Item8615,782
item8616,9885159,Item8616,397
item8617,9885160,Item8617,552
item8618,9885161,Item8618,480
item8619,9885162,Item8619,513
item8620,9885163,Item8620,102
item8621,9885164,Item8621,789
item8622,9885165,Item8622,714
item8623,9885166,Item8623,143
item8624,9885167,Item8624,335
item8625,9885168,Item8625,983
item8626,9885169,Item8626,560
item8627,9885170,Item8627,248
item8628,9885171,Item8628,588
item8629,9885172,Item8629,658
item8630,9885173,Item8630,771
item8631,9885174,Item8631,671
item8632,9885175,Item8632,230
item8633,9885176,Item8633,876
item8634,9885177,Item8634,679
item8635,9885178,Item8635,742
item8636,9885179,Item8636,278
item8637,9885180,Item8637,791
item8638,9885181,Item8638,311
item8639,9885182,Item8639,466
item8640,9885183,Item8640,720
item8641,9885184,Item8641,865
item8642,9885185,Item8642,290
item8643,9885186,Item8643,957
item8644,9885187,Item8644,689
item8645,9885188,Item8645,143
item8646,9885189,Item8646,662
item8647,9885190,Item8647,660
item8648,9885191,Item8648,114
item8649,9885192,Item8649,694
item8650,9885193,Item8650,74
item8651,9885194,Item8651,808
item8652,9885195,Item8652,849
item8653,9885196,Item8653,232
item8654,9885197,Item8654,738
item8655,9885198,Item8655,775
item8656,9885199,Item8656,307
item8657,9885200,Item8657,79
item8658,9885201,Item8658,826
item8659,9885202,Item8659,178
item8660,9885203,Item8660,980
item8661,9885204,Item8661,629
item8662,9885205,Item8662,121
item8663,9885206,Item8663,818
item8664,9885207,Item8664,803
item8665,9885208,Item8665,893
item8666,9885209,Item8666,437
item8667,9885210,Item8667,349
item8668,9885211,Item8668,839
item8669,9885212,Item8669,338
item8670,9885213,Item8670,782
item8671,9885214,Item8671,3
item8672,9885215,Item8672,73
item8673,9885216,Item8673,517
item8674,9885217,Item8674,592
item8675,9885218,Item8675,374
item8676,9885219,Item8676,371
item8677,9885220,Item8677,698
item8678,9885221,Item8678,444
item8679,9885222,Item8679,264
item8680,9885223,Item8680,825
item8681,9885224,Item8681,503
item8682,9885225,Item8682,778
item8683,9885226,Item8683,53
item8684,9885227,Item8684,929
item8685,9885228,Item8685,974
item8686,9885229,Item8686,422
item8687,9885230,Item8687,578
item8688,9885231,Item8688,718
item8689,9885232,Item8689,822
item8690,9885233,Item8690,250
item8691,9885234,Item8691,422
item8692,9885235,Item8692,946
item8693,9885236,Item8693,199
item8694,9885237,Item8694,608
item8695,9885238,Item8695,799
item8696,9885239,Item8696,314
item8697,9885240,Item8697,602
item8698,9885241,Item8698,988
item8699,9885242,Item8699,84
item8700,9885243,Item8700,835
item8701,9885244,Item8701,693
item8702,9885245,Item8702,584
item8703,9885246,Item8703,107
item8704,9885247,Item8704,557
item8705,9885248,Item8705,552
item8706,9885249,Item8706,925
item8707,9885250,Item8707,701
item8708,9885251,Item8708,115
item8709,9885252,Item8709,595
item8710,9885253,Item8710,742
item8711,9885254,Item8711,265
item8712,9885255,Item8712,300
item8713,9885256,Item8713,72
item8714,9885257,Item8714,73
item8715,9885258,Item8715,875
item8716,9885259,Item8716,419
item8717,9885260,Item8717,890
item8718,9885261,Item8718,29
item8719,9885262,Item8719,804
item8720,9885263,Item8720,244
item8721,9885264,Item8721,327
item8722,9885265,Item8722,772
item8723,9885266,Item8723,113
item8724,9885267,Item8724,199
item8725,9885268,Item8725,292
item8726,9885269,Item8726,593
item8727,9885270,Item8727,592
item8728,9885271,Item8728,232
item8729,9885272,Item8729,510
item8730,9885273,Item8730,629
item8731,9885274,Item8731,651
item8732,9885275,Item8732,397
item8733,9885276,Item8733,798
item8734,9885277,Item8734,901
item8735,9885278,Item8735,33
item8736,9885279,Item8736,618
item8737,9885280,Item8737,80
item8738,9885281,Item8738,490
item8739,9885282,Item8739,335
item8740,9885283,Item8740,183
item8741,9885284,Item8741,243
item8742,9885285,Item8742,308
item8743,9885286,Item8743,106
item8744,9885287,Item8744,129
item8745,9885288,Item8745,25
item8746,9885289,Item8746,963
item8747,9885290,Item8747,881
item8748,9885291,Item8748,19
item8749,9885292,Item8749,263
item8750,9885293,Item8750,275
item8751,9885294,Item8751,209
item8752,9885295,Item8752,588
item8753,9885296,Item8753,204
item8754,9885297,Item8754,834
item8755,9885298,Item8755,692
item8756,9885299,Item8756,101
item8757,9885300,Item8757,312
item8758,9885301,Item8758,874
item8759,9885302,Item8759,357
item8760,9885303,Item8760,168
item8761,9885304,Item8761,313
item8762,9885305,Item8762,910
item8763,9885306,Item8763,285
item8764,9885307,Item8764,388
item8765,9885308,Item8765,299
item8766,9885309,Item8766,847
item8767,9885310,Item8767,783
item8768,9885311,Item8768,769
item8769,9885312,Item8769,797
item8770,9885313,Item8770,911
item8771,9885314,Item8771,182
item8772,9885315,Item8772,302
item8773,9885316,Item8773,500
item8774,9885317,Item8774,861
item8775,9885318,Item8775,210
item8776,9885319,Item8776,709
item8777,9885320,Item8777,910
item8778,9885321,Item8778,767
item8779,9885322,Item8779,307
item8780,9885323,Item8780,248
item8781,9885324,Item8781,300
item8782,9885325,Item8782,970
item8783,9885326,Item8783,565
item8784,9885327,Item8784,153
item8785,9885328,Item8785,138
item8786,9885329,Item8786,553
item8787,9885330,Item8787,330
item8788,9885331,Item8788,408
item8789,9885332,Item8789,695
item8790,9885333,Item8790,163
item8791,9885334,Item8791,950
item8792,9885335,Item8792,956
item8793,9885336,Item8793,87
item8794,9885337,Item8794,618
item8795,9885338,Item8795,140
item8796,9885339,Item8796,423
item8797,9885340,Item8797,598
item8798,9885341,Item8798,153
item8799,9885342,Item8799,95
item8800,9885343,Item8800,656
item8801,9885344,Item8801,493
item8802,9885345,Item8802,621
item8803,9885346,Item8803,772
item8804,9885347,Item8804,853
item8805,9885348,Item8805,992
item8806,9885349,Item8806,243
item8807,9885350,Item8807,110
item8808,9885351,Item8808,16
item8809,9885352,Item8809,456
item8810,9885353,Item8810,613
item8811,9885354,Item8811,847
item8812,9885355,Item8812,648
item8813,9885356,Item8813,701
item8814,9885357,Item8814,175
item8815,9885358,Item8815,914
item8816,9885359,Item8816,999
item8817,9885360,Item8817,872
item8818,9885361,Item8818,119
item8819,9885362,Item8819,331
item8820,9885363,Item8820,370
item8821,9885364,Item8821,981
item8822,9885365,Item8822,448
item8823,9885366,Item8823,106
item8824,9885367,Item8824,792
item8825,9885368,Item8825,531
item8826,9885369,Item8826,808
item8827,9885370,Item8827,825
item8828,9885371,Item8828,198
item8829,9885372,Item8829,876
item8830,9885373,Item8830,75
item8831,9885374,Item8831,989
item8832,9885375,Item8832,797
item8833,9885376,Item8833,327
item8834,9885377,Item8834,440
item8835,9885378,Item8835,321
item8836,9885379,Item8836,612
item8837,9885380,Item8837,373
item8838,9885381,Item8838,46
item8839,9885382,Item8839,830
item8840,9885383,Item8840,451
item8841,9885384,Item8841,36
item8842,9885385,Item8842,518
item8843,9885386,Item8843,205
item8844,9885387,Item8844,955
item8845,9885388,Item8845,157
item8846,9885389,Item8846,279
item8847,9885390,Item8847,886
item8848,9885391,Item8848,379
item8849,9885392,Item8849,511
item8850,9885393,Item8850,674
item8851,9885394,Item8851,749
item8852,9885395,Item8852,573
item8853,9885396,Item8853,387
item8854,9885397,Item8854,426
item8855,9885398,Item8855,473
item8856,9885399,Item8856,640
item8857,9885400,Item8857,934
item8858,9885401,Item8858,776
item8859,9885402,Item8859,434
item8860,9885403,Item8860,66
item8861,9885404,Item8861,250
item8862,9885405,Item8862,883
item8863,9885406,Item8863,981
item8864,9885407,Item8864,883
item8865,9885408,Item8865,937
item8866,9885409,Item8866,604
item8867,9885410,Item8867,390
item8868,9885411,Item8868,19
item8869,9885412,Item8869,42
item8870,9885413,Item8870,746
item8871,9885414,Item8871,625
item8872,9885415,Item8872,823
item8873,9885416,Item8873,922
item8874,9885417,Item8874,583
item8875,9885418,Item8875,818
item8876,9885419,Item8876,479
item8877,9885420,Item8877,56
item8878,9885421,Item8878,759
item8879,9885422,Item8879,906
item8880,9885423,Item8880,614
item8881,9885424,Item8881,851
item8882,9885425,Item8882,839
item8883,9885426,Item8883,48
item8884,9885427,Item8884,754
item8885,9885428,Item8885,684
item8886,9885429,Item8886,846
item8887,9885430,Item8887,810
item8888,9885431,Item8888,249
item8889,9885432,Item8889,997
item8890,9885433,Item8890,228
item8891,9885434,Item8891,951
item8892,9885435,Item8892,187
item8893,9885436,Item8893,722
item8894,9885437,Item8894,301
item8895,9885438,Item8895,679
item8896,9885439,Item8896,294
item8897,9885440,Item8897,772
item8898,9885441,Item8898,993
item8899,9885442,Item8899,691
item8900,9885443,Item8900,365
item8901,9885444,Item8901,666
item8902,9885445,Item8902,510
item8903,9885446,Item8903,72
item8904,9885447,Item8904,639
item8905,9885448,Item8905,752
item8906,9885449,Item8906,589
item8907,9885450,Item8907,288
item8908,9885451,Item8908,328
item8909,9885452,Item8909,942
item8910,9885453,Item8910,107
item8911,9885454,Item8911,154
item8912,9885455,Item8912,648
item8913,9885456,Item8913,926
item8914,9885457,Item8914,125
item8915,9885458,Item8915,256
item8916,9885459,Item8916,78
item8917,9885460,Item8917,528
item8918,9885461,Item8918,41
item8919,9885462,Item8919,68
item8920,9885463,Item8920,690
item8921,9885464,Item8921,416
item8922,9885465,Item8922,235
item8923,9885466,Item8923,987
item8924,9885467,Item8924,919
item8925,9885468,Item8925,918
item8926,9885469,Item8926,539
item8927,9885470,Item8927,338
item8928,9885471,Item8928,794
item8929,9885472,Item8929,372
item8930,9885473,Item8930,459
item8931,9885474,Item8931,737
item8932,9885475,Item8932,737
item8933,9885476,Item8933,511
item8934,9885477,Item8934,392
item8935,9885478,Item8935,596
item8936,9885479,Item8936,768
item8937,9885480,Item8937,397
item8938,9885481,Item8938,588
item8939,9885482,Item8939,226
item8940,9885483,Item8940,490
item8941,9885484,Item8941,159
item8942,9885485,Item8942,497
item8943,9885486,Item8943,200
item8944,9885487,Item8944,904
item8945,9885488,Item8945,214
item8946,9885489,Item8946,221
item8947,9885490,Item8947,940
item8948,9885491,Item8948,538
item8949,9885492,Item8949,312
item8950,9885493,Item8950,539
item8951,9885494,Item8951,835
item8952,9885495,Item8952,648
item8953,9885496,Item8953,255
item8954,9885497,Item8954,440
item8955,9885498,Item8955,377
item8956,9885499,Item8956,137
item8957,9885500,Item8957,772
item8958,9885501,Item8958,382
item8959,9885502,Item8959,64
item8960,9885503,Item8960,617
item8961,9885504,Item8961,128
item8962,9885505,Item8962,689
item8963,9885506,Item8963,46
item8964,9885507,Item8964,368
item8965,9885508,Item8965,159
item8966,9885509,Item8966,39
item8967,9885510,Item8967,301
item8968,9885511,Item8968,231
item8969,9885512,Item8969,179
item8970,9885513,Item8970,278
item8971,9885514,Item8971,23
item8972,9885515,Item8972,58
item8973,9885516,Item8973,477
item8974,9885517,Item8974,206
item8975,9885518,Item8975,46
item8976,9885519,Item8976,58
item8977,9885520,Item8977,589
item8978,9885521,Item8978,264
item8979,9885522,Item8979,773
item8980,9885523,Item8980,627
item8981,9885524,Item8981,42
item8982,9885525,Item8982,684
item8983,9885526,Item8983,803
item8984,9885527,Item8984,351
item8985,9885528,Item8985,387
item8986,9885529,Item8986,891
item8987,9885530,Item8987,445
item8988,9885531,Item8988,722
item8989,9885532,Item8989,275
item8990,9885533,Item8990,927
item8991,9885534,Item8991,33
item8992,9885535,Item8992,551
item8993,9885536,Item8993,770
item8994,9885537,Item8994,581
item8995,9885538,Item8995,993
item8996,9885539,Item8996,574
item8997,9885540,Item8997,719
item8998,9885541,Item8998,255
item8999,9885542,Item8999,677
item9000,9885543,Item9000,145
item9001,9885544,Item9001,167
item9002,9885545,Item9002,13
item9003,9885546,Item9003,510
item9004,9885547,Item9004,254
item9005,9885548,Item9005,278
item9006,9885549,Item9006,702
item9007,9885550,Item9007,931
item9008,9885551,Item9008,671
item9009,9885552,Item9009,623
item9010,9885553,Item9010,50
item9011,9885554,Item9011,530
item9012,9885555,Item9012,557
item9013,9885556,Item9013,252
item9014,9885557,Item9014,127
item9015,9885558,Item9015,165
item9016,9885559,Item9016,251
item9017,9885560,Item9017,533
item9018,9885561,Item9018,209
item9019,9885562,Item9019,287
item9020,9885563,Item9020,557
item9021,9885564,Item9021,993
item9022,9885565,Item9022,237
item9023,9885566,Item9023,961
item9024,9885567,Item9024,388
item9025,9885568,Item9025,59
item9026,9885569,Item9026,769
item9027,9885570,Item9027,294
item9028,9885571,Item9028,721
item9029,9885572,Item9029,919
item9030,9885573,Item9030,360
item9031,9885574,Item9031,886
item9032,9885575,Item9032,766
item9033,9885576,Item9033,356
item9034,9885577,Item9034,430
item9035,9885578,Item9035,460
item9036,9885579,Item9036,91
item9037,9885580,Item9037,549
item9038,9885581,Item9038,821
item9039,9885582,Item9039,738
item9040,9885583,Item9040,201
item9041,9885584,Item9041,226
item9042,9885585,Item9042,355
item9043,9885586,Item9043,296
item9044,9885587,Item9044,983
item9045,9885588,Item9045,619
item9046,9885589,Item9046,921
item9047,9885590,Item9047,799
item9048,9885591,Item9048,562
item9049,9885592,Item9049,940
item9050,9885593,Item9050,196
item9051,9885594,Item9051,975
item9052,9885595,Item9052,806
item9053,9885596,Item9053,182
item9054,9885597,Item9054,147
item9055,9885598,Item9055,743
item9056,9885599,Item9056,158
item9057,9885600,Item9057,17
item9058,9885601,Item9058,101
item9059,9885602,Item9059,640
item9060,9885603,Item9060,624
item9061,9885604,Item9061,45
item9062,9885605,Item9062,559
item9063,9885606,Item9063,896
item9064,9885607,Item9064,562
item9065,9885608,Item9065,424
item9066,9885609,Item9066,502
item9067,9885610,Item9067,155
item9068,9885611,Item9068,605
item9069,9885612,Item9069,969
item9070,9885613,Item9070,674
item9071,9885614,Item9071,795
item9072,9885615,Item9072,905
item9073,9885616,Item9073,983
item9074,9885617,Item9074,870
item9075,9885618,Item9075,309
item9076,9885619,Item9076,238
item9077,9885620,Item9077,118
item9078,9885621,Item9078,114
item9079,9885622,Item9079,836
